"","Date","Open","Place","Days","R","RaceName","Odds","Result","name","Distance","FieldCond","ThisRaceOneRound","ThisRaceStretch","ThisRaceElevation","FrameNum","HorseNum","HorseWeight","LastHorseWeight","WeightGain","Burden","Grade1","Grade2","Grade3","Grade4","DateDiff1","DateDiff2","DateDiff3","DateDiff4","Age","Result1","Result2","Result3","Result4","Diff1","Diff2","Diff3","Diff4","Distance1","Distance2","Distance3","Distance4","Spart1","Spart2","Spart3","Spart4","Pass1st1","Pass1st2","Pass1st3","Pass1st4","PassLast1","PassLast2","PassLast3","PassLast4","FirstPace1","FirstPace2","FirstPace3","FirstPace4","LastPace1","LastPace2","LastPace3","LastPace4","OneRound1","OneRound2","OneRound3","OneRound4","Stretch1","Stretch2","Stretch3","Stretch4","Elevation1","Elevation2","Elevation3","Elevation4","DA","RaceNum","Samecond","SamecondNR","Othercond","OthercondNR","SamePlace","SamePlaceNR","SameDist","SameDistNR","LongerDist","LongerDistNR","ShorterDist","ShorterDistNR","EarnedMoney","Money180","Money500","CrudeResult","ThisRaceMoney","LastRaceName","predictPassing"
"1800","2008/02/02",2,"京都",1,8,"4歳上500万下",1.6,1,"http://db.netkeiba.com/horse/2004103003",1800,"稍",1607.6,329.1,3,6,6,452,452,0,54,701,701,701,701,14,55,77,97,252,2,6,3,3,0,0.8,0.4,0.4,0,400,100,100,0.299999999999997,-0.399999999999999,-0.100000000000001,-0.299999999999997,2,5,2,2,2,6,1,2,37.3,35.3,29.5,28.6,37.8,37.2,39.9,38.6,0,90,163,163,0,-23.6,33.4,33.4,0,1.4,0.9,0.9,8,7,0,0,7,4.14496,2,1.2096,3,2.2096,0,0,4,1.93536,1234,734,1234,1,740,"4歳上500万下",0
"1801","2008/01/19",1,"京都",5,4,"4歳上500万下",4.3,2,"http://db.netkeiba.com/horse/2004103003",1800,"良",1607.6,329.1,3,5,6,452,450,2,54,701,701,701,701,41,63,83,105,238,6,3,3,5,0.8,0.4,0.4,1.1,400,100,100,0,-0.399999999999999,-0.100000000000001,-0.299999999999997,-0.900000000000006,5,2,2,2,6,1,2,2,35.3,29.5,28.6,37.4,37.2,39.9,38.6,37.8,90,163,163,0,-23.6,33.4,33.4,0,1.4,0.9,0.9,0,7,6,4,2.37728,2,0.96768,1,0.4096,2,1.4096,0,0,4,1.93536,934,434,934,0.8,300,"3歳上500万下",0
"1802","2008/10/11",4,"京都",1,8,"3歳上500万下",134.5,4,"http://db.netkeiba.com/horse/2004104307",1800,"稍",1607.6,329.1,3,6,6,452,452,0,57,701,701,701,701,13,27,56,76,816,8,9,16,7,2.4,1.4,3.4,1.5,-200,400,100,100,-1.6,0,-3,-0.700000000000003,8,13,9,6,10,15,16,9,35.3,34.8,28.9,29.4,36.8,37.6,37.6,37.9,90,90,162.2,162.2,-23.6,-23.6,37.8,37.8,1.4,1.4,0.1,0.1,27,26,3,1.081344,8,1.91353531347763,0,0,0,0,1,0.2097152,10,2.78516411347763,650.5,0,88.3,0.512,110,"3歳上500万下",1
"1803","2007/10/20",4,"京都",6,6,"3歳上500万下",48.5,13,"http://db.netkeiba.com/horse/2004104632",1800,"重",1607.6,329.1,3,5,6,480,490,-10,55,701,500,NA,NA,12,56,NA,NA,56,5,6,NA,NA,0.9,1.2,NA,NA,400,600,NA,NA,-0.899999999999999,0.200000000000003,NA,NA,1,9,NA,NA,1,9,NA,NA,35.1,34.2,NA,NA,38,39.5,NA,NA,0,135.1,NA,NA,0,-24.8,NA,NA,0,2.4,NA,NA,3,2,0,0,2,0.73728,1,0.4096,0,0,0,0,2,0.73728,74,74,74,0.068719476736,0,"3歳上500万下",0
"1804","2007/10/06",4,"京都",1,8,"3歳上500万下",102.3,6,"http://db.netkeiba.com/horse/2004105662",1800,"良",1607.6,329.1,3,6,6,422,418,4,55,500,500,500,499,7,62,82,95,223,7,9,8,5,1.7,2.8,1.3,0.9,0,100,100,300,-0.299999999999997,-2,-0.600000000000001,-0.799999999999997,7,9,8,4,10,10,9,5,37.2,30.1,30,29.2,38.7,39.9,38.1,40,90,162.2,162.2,NA,-23.6,37.8,37.8,NA,1.4,0.1,0.1,NA,7,6,3,0.6815744,3,0.78708736,0,0,2,0.4718592,0,0,4,0.99680256,20,20,20,0.32768,0,"3歳未勝利",1
"1805","2007/10/08",4,"京都",3,6,"3歳上500万下",19,8,"http://db.netkeiba.com/horse/2004105962",1800,"良",1607.6,329.1,3,5,6,476,482,-6,53,500,500,NA,NA,37,64,NA,NA,64,18,12,NA,NA,3.9,1.1,NA,NA,-200,600,NA,NA,-3.9,-0.100000000000001,NA,NA,2,13,NA,NA,4,12,NA,NA,36.6,33.4,NA,NA,35.7,36.1,NA,NA,-7.5,-7.5,NA,NA,36.1,36.1,NA,NA,0,0,NA,NA,1,2,1,0.0858993459200001,1,0.0225179981368525,0,0,0,0,1,0.0225179981368525,1,0.0858993459200001,0,0,0,0.2097152,0,"3歳未勝利",1
"1806","2007/10/06",4,"京都",1,6,"3歳上500万下",76.8,10,"http://db.netkeiba.com/horse/2004106060",1800,"良",1607.6,329.1,3,5,6,456,458,-2,55,500,500,500,500,27,62,77,91,454,6,7,12,12,1.5,2.6,4.8,3.4,0,100,100,400,-1,-1.7,-3.5,-1.2,8,10,9,11,6,10,12,14,37.2,30.1,29.3,34.1,37.8,39.9,36.5,39.4,90,162.2,162.2,90,-23.6,37.8,37.8,-23.6,1.4,0.1,0.1,1.4,5,5,2,0.49545216,3,0.43394269184,1,0.16777216,1,0.32768,0,0,4,0.60171485184,0,0,0,0.134217728,0,"3歳未勝利",1
"1807","2007/10/14",4,"京都",5,6,"3歳上500万下",43.5,8,"http://db.netkeiba.com/horse/2004106294",1800,"良",1607.6,329.1,3,6,6,482,476,6,53,701,500,499,500,14,42,60,154,154,4,6,2,14,1.2,1.6,1,3.9,0,100,400,-200,-1.2,-0.600000000000001,NA,-0.600000000000001,2,7,4,15,1,16,3,15,35.9,29.9,NA,36.3,39.9,39.3,NA,35.4,90,162.2,NA,NA,-23.6,37.8,NA,NA,1.4,0.1,NA,NA,4,4,2,0.8549755813888,2,0.83968,1,0.0549755813888,1,0.512,1,0.0549755813888,2,1.12768,118.8,118.8,118.8,0.2097152,0,"3歳上500万下",1
"1808","2009/11/29",5,"京都",8,7,"3歳上500万下",20.5,9,"http://db.netkeiba.com/horse/2004106820",1800,"良",1607.6,329.1,3,4,6,468,448,20,57,701,499,499,499,351,492,549,619,1072,12,12,12,1,2.5,4.5,1.9,-0.6,400,300,400,300,-2.1,-3.6,-1.7,0,3,6,2,3,6,12,10,1,34.4,30.3,35.1,29.3,37.5,38,38.3,38.4,90,NA,NA,NA,-23.6,NA,NA,NA,1.4,NA,NA,NA,15,15,1,0.0858993459200001,1,0.0858993459200001,0,0,0,0,0,0,2,0.17179869184,886.3,0,0,0.16777216,0,"3歳上500万下",0
"1809","2007/11/24",5,"京都",7,7,"3歳上500万下",1.5,1,"http://db.netkeiba.com/horse/2004106821",1800,"良",1607.6,329.1,3,6,6,454,456,-2,55,701,701,701,500,6,209,238,265,426,3,4,2,1,0.6,0.1,1.1,-0.4,0,0,0,0,-0.299999999999997,0.700000000000003,-0.299999999999997,0.299999999999997,3,8,10,7,5,6,4,4,37.1,36.5,36.5,37.6,37.1,38.1,38.6,38.8,0,0,90,90,0,0,-23.6,-23.6,0,0,1.4,1.4,12,12,8,4.6170752,4,2.8096,7,3.81696,10,6.88928,0,0,2,0.5373952,1930,190,1930,1,740,"3歳上500万下",0
"1810","2008/01/13",1,"京都",4,8,"4歳上500万下",216,16,"http://db.netkeiba.com/horse/2004109316",1800,"重",1607.6,329.1,3,3,6,440,442,-2,53,701,701,701,701,28,133,168,211,427,14,11,14,16,2.9,3.8,6.5,4.7,100,100,100,0,-2.4,-2.8,-6.4,-3.59999999999999,3,3,1,5,8,10,8,6,29.2,29.9,29.1,36.9,39.2,39.1,38.2,37.2,77.5999999999999,162.2,162.2,90,-81.6,37.8,37.8,-23.6,-0.4,0.1,0.1,1.4,15,16,1,0.134217728,15,4.09057609806643,3,0.3758096384,4,0.486491482488832,0,0,12,3.7383023435776,830,0,830,0.035184372088832,0,"3歳上500万下",0
"1811","2011/01/05",1,"京都",1,4,"4歳上500万下",22.7,10,"http://db.netkeiba.com/horse/2004110051",1800,"良",1607.6,329.1,3,3,6,542,518,24,57,701,701,701,701,192,206,227,241,1627,6,10,2,6,0.7,0.7,0.4,0.9,0,0,0,0,1.2,-0.199999999999996,-0.399999999999999,-0.200000000000003,12,4,2,10,9,3,1,9,36.2,36.9,37.1,37.8,40.4,38.1,38.5,37.3,90,0,135.1,0,-23.6,0,-24.8,0,1.4,0,2.4,0,27,39,7,2.957641728,4,1.18779707392,3,0.724041728,9,3.60162107392,0,0,2,0.543817728,3793.2,0,903.2,0.134217728,0,"3歳上500万下",0
"1812","2009/02/07",2,"京都",3,8,"4歳上500万下",5,3,"http://db.netkeiba.com/horse/2005100413",1800,"良",1607.6,329.1,3,5,6,454,458,-4,54,701,701,701,701,14,27,41,56,489,2,4,3,2,0,0.7,0.2,0.3,100,100,100,100,0.100000000000001,0.799999999999997,0.400000000000006,0.399999999999999,7,12,12,10,2,14,4,6,29.3,29.9,30.1,29.4,37.6,37.8,38.2,38.1,77.5999999999999,77.5999999999999,77.5999999999999,77.5999999999999,-81.6,-81.6,-81.6,-81.6,-0.4,-0.4,-0.4,-0.4,13,15,10,4.7680615424,5,2.036115456,4,0.7370440704,5,2.0124263424,1,0.134217728,9,4.657532928,1733,1053,1733,0.64,190,"4歳上500万下",1
"1813","2008/10/26",4,"京都",6,6,"3歳上500万下",4,3,"http://db.netkeiba.com/horse/2005100565",1800,"稍",1607.6,329.1,3,5,6,476,476,0,55,500,701,500,500,21,28,49,84,126,1,2,8,4,-0.1,0.3,1.9,0.4,0,-200,-200,-200,0.5,0,-0.200000000000003,-0.0999999999999943,5,7,13,5,5,3,12,3,37.7,35.3,35.9,34.9,38.5,36.8,38.4,36.7,90,90,-615.4,-7.5,-23.6,-23.6,-329.6,36.1,1.4,1.4,0.8,0,3,6,2,1.134217728,4,2.3217152,0,0,2,1.134217728,4,2.3217152,0,0,1075,1075,1075,0.64,190,"3歳未勝利",0
"1814","2009/01/04",1,"京都",1,4,"4歳上500万下",144.1,8,"http://db.netkeiba.com/horse/2005100829",1800,"良",1607.6,329.1,3,6,6,466,468,-2,56,701,701,499,499,15,92,123,150,547,9,11,1,3,1.3,1.5,-1.2,0.5,100,600,400,400,-0.899999999999999,0,NA,NA,4,13,4,3,3,14,1,2,29.4,34.9,NA,NA,37.9,37.2,NA,NA,77.5999999999999,90,NA,NA,-81.6,-23.6,NA,NA,-0.4,1.4,NA,NA,9,9,5,1.32872568832,1,1,0,0,0,0,0,0,6,2.32872568832,181.7,51.7,51.7,0.2097152,0,"3歳上500万下",0
"1815","2010/05/09",3,"京都",6,7,"4歳上500万下",213.3,13,"http://db.netkeiba.com/horse/2005100882",1800,"良",1607.6,329.1,3,3,6,446,448,-2,55,701,701,701,701,7,20,106,141,827,8,14,11,14,1.3,2.2,1.4,0.9,0,0,-200,-600,-0.799999999999997,-2,0.700000000000003,-0.299999999999997,7,5,7,5,7,8,5,5,35.3,35.9,35.5,36.7,34.6,36.5,37.1,35.7,-615.4,7.59999999999991,-98.3000000000002,-481.4,-329.6,37.1,-83.4,-144.5,0.8,1.1,-0.5,0.6,23,33,13,6.8037313265664,9,7.912,0,0,3,0.4744059813888,2,0.1623497637888,17,14.0789755813888,137.5,0,129.6,0.068719476736,0,"4歳上500万下",0
"1816","2009/01/18",1,"京都",6,6,"4歳上500万下",13.4,10,"http://db.netkeiba.com/horse/2005101776",1800,"良",1607.6,329.1,3,5,6,460,462,-2,56,701,701,701,701,14,42,225,253,547,5,11,12,12,1.2,3.5,2,2.3,0,0,100,0,-0.699999999999996,-3.2,-1.4,-2,7,3,6,6,4,8,10,2,35.7,37.7,29.6,36.9,37.7,37.9,37.6,37.5,0,90,77.5999999999999,0,0,-23.6,-81.6,0,0,1.4,-0.4,0,14,14,8,3.60692334592,4,1.83327352832,6,2.77517934592,11,5.35429752832,0,0,1,0.0858993459200001,1299,74,1229,0.134217728,0,"4歳上500万下",0
"1817","2008/10/12",4,"京都",2,6,"3歳上500万下",11,6,"http://db.netkeiba.com/horse/2005101782",1800,"良",1607.6,329.1,3,6,6,462,470,-8,55,701,701,701,701,15,35,49,63,386,11,4,3,5,0.8,0.3,0,0.7,0,0,-200,-200,-0.5,0,0.599999999999994,-0.299999999999997,4,3,8,9,4,3,3,3,36,36.5,34.9,34.3,34.8,35.4,35.8,36.2,-481.4,-7.5,-7.5,-7.5,-144.5,36.1,36.1,36.1,0.6,0,0,0,6,17,14,7.2139445248,3,1.06496,6,2.67273216,4,0.8945205248,4,1.639424,9,5.74496,1257.8,497.8,1257.8,0.32768,0,"3歳上500万下",0
"1818","2009/01/10",1,"京都",3,7,"4歳上500万下",74.9,12,"http://db.netkeiba.com/horse/2005102175",1800,"稍",1607.6,329.1,3,4,6,468,464,4,54,701,701,701,701,20,112,154,195,545,17,6,9,7,2,0.5,1.4,0.5,-200,300,600,0,-1.4,0.399999999999999,-0.599999999999994,-0.199999999999996,11,6,5,2,6,7,5,3,35.2,30,34.4,35.7,36,35.9,36.2,36.1,-98.3000000000002,-33.3000000000002,-19,-19,-83.4,63,67,67,-0.5,2.3,-0.5,-0.5,2,11,1,0.262144,9,3.81311784007107,1,0.64,1,0.262144,1,0.0281474976710656,8,3.7849703424,960,0,890,0.0858993459200001,0,"揖斐川特別(500万下)",0
"1819","2008/11/30",5,"京都",8,8,"3歳上500万下",38.3,6,"http://db.netkeiba.com/horse/2005102621",1800,"良",1607.6,329.1,3,3,6,432,436,-4,55,701,701,701,701,29,50,112,155,330,8,3,16,9,1,0.8,1.5,1.2,500,400,600,800,-0.199999999999996,0,0.800000000000004,0.399999999999999,14,13,18,10,11,11,18,9,30.1,35.8,33.5,34.5,36.1,36.7,35.2,36.4,-291.4,-291.4,-15.4000000000001,131.8,-172.5,-172.5,-29.6,68.8,0.5,0.5,2.2,-0.5,7,7,6,2.18688946008883,1,0.2097152,0,0,0,0,0,0,7,2.39660466008883,890,190,890,0.32768,0,"3歳上500万下",1
"1820","2009/10/18",4,"京都",4,5,"3歳上500万下",140.4,4,"http://db.netkeiba.com/horse/2005103389",1800,"良",1607.6,329.1,3,3,6,432,433,-1,55,499,701,701,701,24,84,98,175,770,4,11,15,11,1.4,1.9,3.3,2.1,0,0,0,0,NA,-1.5,-2,-1.3,7,3,11,12,5,7,12,12,NA,37.5,37.2,36.3,NA,36.9,38.6,35.8,NA,-7.5,90,0,NA,36.1,-23.6,0,NA,0,1.4,0,10,18,4,0.71059928776704,4,1.1168923648,2,0.3695181824,7,1.18749165256704,0,0,1,0.64,966.6,2.5,6.6,0.512,110,"長月特別",1
"1821","2009/01/11",1,"京都",4,8,"4歳上500万下",2.2,3,"http://db.netkeiba.com/horse/2005103455",1800,"良",1607.6,329.1,3,5,6,468,476,-8,56,701,701,701,500,15,106,127,197,210,2,3,4,1,0.1,0.2,0.9,0,0,0,100,0,0,-0.199999999999996,-0.800000000000004,0,2,1,2,2,2,1,2,1,37,37.4,30,36.7,38.6,37.2,37.4,37.8,90,90,162.2,90,-23.6,-23.6,37.8,-23.6,1.4,1.4,0.1,1.4,6,5,5,3.020719476736,0,0,0,0,3,2.44,0,0,2,0.580719476736,1150,650,1150,0.64,190,"3歳上500万下",0
"1822","2010/01/10",1,"京都",3,8,"4歳上500万下",351.8,14,"http://db.netkeiba.com/horse/2005103486",1800,"良",1607.6,329.1,3,3,6,446,452,-6,57,499,701,701,701,25,56,112,134,855,4,14,9,15,0.4,2.1,1.8,3.5,400,600,-600,100,NA,-0.400000000000006,-1.2,-2.4,4,13,5,15,3,14,6,15,NA,34.6,36,29.7,NA,36.8,36,37.6,NA,0,-481.4,162.2,NA,0,-144.5,37.8,NA,0,0.6,0.1,20,35,11,3.82159302180864,5,1.1772744040448,3,0.2777233227776,0,0,4,0.55566139392,12,4.44320603193344,341.4,2.5,31.4,0.0549755813888,0,"初雪特別",1
"1823","2008/11/15",5,"京都",3,7,"3歳上500万下",3,2,"http://db.netkeiba.com/horse/2005104937",1800,"良",1607.6,329.1,3,4,6,482,482,0,55,701,701,701,500,14,167,189,210,336,3,4,2,1,0.6,0.4,0.1,-0.4,0,100,0,0,0.600000000000001,1.1,1,1,12,16,14,11,10,12,10,10,37.5,29.1,36.9,38,37.9,37.7,37.5,36.8,0,77.5999999999999,0,90,0,-81.6,0,-23.6,0,-0.4,0,1.4,7,10,5,2.521344,5,3.15598046511104,4,2.28398046511104,4,2.8496,3,1.862144,3,0.96558046511104,1600,300,1600,0.8,300,"3歳上500万下",1
"1824","2010/01/31",2,"京都",2,7,"4歳上500万下",8.7,2,"http://db.netkeiba.com/horse/2005105110",1800,"稍",1607.6,329.1,3,6,6,502,500,2,57,701,701,701,701,22,42,71,91,799,10,3,7,4,0.5,0.6,0.7,0.7,-100,0,100,100,-0.299999999999997,-0.600000000000001,-0.599999999999994,-0.600000000000001,2,1,3,5,3,1,2,3,30,37.1,28.9,30.1,37.1,40.1,39.2,37.8,0,90,163,163,0,-23.6,33.4,33.4,0,1.4,0.9,0.9,26,26,3,0.3858390581248,15,4.3514388021248,6,1.3408983973888,9,2.8174704181248,2,0.268435456,7,1.6513719861248,1579,600,674,0.8,300,"4歳上500万下",0
"1825","2008/10/19",4,"京都",4,5,"3歳上500万下",11.5,10,"http://db.netkeiba.com/horse/2005105693",1800,"良",1607.6,329.1,3,5,6,442,438,4,53,701,500,500,499,92,113,132,158,462,10,1,3,2,3.7,-1.4,0.9,0.1,100,0,300,400,-3.7,0,NA,NA,1,1,6,5,3,1,2,4,29,37,NA,NA,38.5,37.3,NA,NA,162.2,90,NA,NA,37.8,-23.6,NA,NA,0.1,1.4,NA,NA,6,9,6,2.71154610008883,3,1.47977216,0,0,1,1,0,0,8,3.19131826008883,628.2,514.7,628.2,0.134217728,0,"3歳上500万下",0
"1826","2008/11/02",4,"京都",8,6,"3歳上500万下",19.3,13,"http://db.netkeiba.com/horse/2005105849",1800,"良",1607.6,329.1,3,5,6,482,458,24,53,701,701,701,701,169,175,196,231,420,12,9,13,11,5.2,2.4,2.6,2.5,-200,0,0,400,-5.2,-1.9,-1.7,-1.7,1,9,2,9,4,13,4,8,36,34.8,35.8,35.2,35.8,37.4,35.4,36.7,NA,NA,-481.4,90,NA,NA,-144.5,-23.6,NA,NA,0.6,1.4,3,9,5,0.983708205056,4,1.36104568832,4,0.44694503424,6,1.941765165056,2,0.29561454592,1,0.1073741824,610,0,610,0.068719476736,0,"3歳500万下",0
"1827","2008/10/18",4,"京都",3,8,"3歳上500万下",1.4,1,"http://db.netkeiba.com/horse/2005105912",1800,"良",1607.6,329.1,3,6,6,488,492,-4,55,701,701,701,701,21,161,175,202,460,2,3,4,4,0.2,0.2,0.8,0.7,0,0,100,0,0.300000000000004,0.600000000000001,0.5,-0.100000000000001,6,12,12,6,6,7,10,4,37.4,36.9,30.5,36.9,37.2,37.5,38.2,38.1,90,0,163,90,-23.6,0,33.4,-23.6,1.4,0,0.9,1.4,8,15,11,7.0913741824,4,1.926217728,4,3.08,5,2.6993741824,1,0.134217728,9,6.184,2590.8,630,2590.8,1,740,"3歳上500万下",1
"1828","2009/01/25",1,"京都",8,7,"4歳上500万下",329.7,9,"http://db.netkeiba.com/horse/2005105949",1800,"稍",1607.6,329.1,3,6,6,454,458,-4,54,701,701,499,499,20,36,70,88,358,12,16,7,5,2.1,3.6,2.5,2.6,400,0,400,400,-1,-1.4,NA,NA,10,16,5,7,10,16,8,6,35.1,35.3,NA,NA,38,35.7,NA,NA,0,-98.3000000000002,NA,NA,0,-83.4,NA,NA,0,-0.5,NA,NA,12,14,1,0.16777216,13,5.65822920911094,1,0.0858993459200001,1,0.035184372088832,1,0.04398046511104,12,5.74683653191107,76.6,0.2,76.6,0.16777216,0,"4歳上500万下",1
"1829","2009/01/17",1,"京都",5,4,"4歳上500万下",23.8,7,"http://db.netkeiba.com/horse/2005105958",1800,"良",1607.6,329.1,3,6,6,486,474,12,56,701,701,701,701,133,147,286,308,482,13,10,8,5,2,1.3,1.6,0.8,-800,-800,-600,-400,-0.300000000000004,-1,-0.899999999999999,0.399999999999999,14,10,4,9,13,4,5,11,36,36.7,35.2,36.8,36.4,35.1,35,35.3,-33.3000000000002,-33.3000000000002,-481.4,-81.4000000000001,63,63,-144.5,-27.4,2.3,2.3,0.6,1.1,1,13,9,3.068255604736,4,1.94688,5,2.343488,2,0.774144,9,3.231276404736,2,1.0097152,1347.6,0,1347.6,0.262144,0,"富良野特別(500万下)",1
"1830","2010/01/23",1,"京都",7,6,"4歳上500万下",324.3,12,"http://db.netkeiba.com/horse/2005106054",1800,"良",1607.6,329.1,3,5,6,450,450,0,55,701,701,701,701,18,42,90,111,805,15,10,13,14,3.7,1.6,2.4,2.1,0,100,-100,600,-2.7,-0.800000000000004,-0.899999999999999,0.100000000000001,7,11,13,13,12,12,12,14,37.2,29.8,29.7,34.1,36.4,36.8,38.9,38.5,0,77.5999999999999,0,90,0,-81.6,0,-23.6,0,-0.4,0,1.4,28,31,15,9.62303552323584,8,5.063817728,2,0.11269994184704,1,0.04398046511104,1,0.068719476736,21,14.5741533093888,75.1,0,75.1,0.0858993459200001,0,"4歳上500万下",1
"1831","2009/01/24",1,"京都",7,7,"4歳上500万下",285.1,9,"http://db.netkeiba.com/horse/2005106157",1800,"稍",1607.6,329.1,3,5,6,490,495,-5,56,499,701,701,499,12,112,118,129,461,11,14,10,9,3.2,4.1,1.6,2.2,400,0,300,800,NA,-4.1,-1.6,NA,2,1,1,4,12,8,3,5,NA,35.5,29.2,NA,NA,36.1,36,NA,NA,-33.3000000000002,-33.3000000000002,NA,NA,63,63,NA,NA,2.3,2.3,NA,8,9,2,0.2415919104,7,2.4883396517888,1,0.134217728,1,0.0549755813888,0,0,8,2.6749559808,157.1,0,157.1,0.16777216,0,"はりまや盃[JRA指",0
"1832","2009/11/01",4,"京都",8,6,"3歳上500万下",137.9,6,"http://db.netkeiba.com/horse/2005106546",1800,"良",1607.6,329.1,3,3,6,418,414,4,55,701,701,701,701,15,29,49,71,644,9,8,8,12,1.6,2.3,2.5,4.9,0,0,0,100,0.5,-1.1,-2.3,-4.4,15,15,7,12,14,13,3,12,36.5,36.5,37.1,29.5,38.7,38.1,37.8,37.2,0,90,90,162.2,0,-23.6,-23.6,37.8,0,1.4,1.4,0.1,12,14,7,2.40993959601766,5,1.13859523719987,3,0.246936997199872,9,2.4274511152087,0,0,3,1.12108371800883,1370,0,1370,0.32768,0,"3歳上500万下",1
"1833","2008/11/29",5,"京都",7,7,"3歳上500万下",4.1,11,"http://db.netkeiba.com/horse/2005106900",1800,"稍",1607.6,329.1,3,3,6,466,466,0,53,701,500,500,NA,35,62,167,NA,167,2,1,18,NA,0,-0.1,3.4,NA,100,100,-200,NA,0.900000000000006,0.200000000000003,-1.1,NA,14,5,18,NA,6,2,18,NA,29.9,30.8,35.3,NA,37.7,38.1,35.5,NA,163,120.6,-98.3000000000002,NA,33.4,64.8,-83.4,NA,0.9,2.1,-0.5,NA,3,3,0,0,3,1.82251799813685,0,0,0,0,1,0.0225179981368525,2,1.8,790,790,790,0.1073741824,0,"3歳上500万下",1
"1834","2009/10/11",4,"京都",2,6,"3歳上500万下",61.2,12,"http://db.netkeiba.com/horse/2005107062",1800,"良",1607.6,329.1,3,4,6,486,478,8,55,701,701,701,701,15,42,64,85,547,6,6,6,5,0.5,0.5,1.7,1,-200,0,100,100,0.200000000000003,-0.399999999999999,-1.2,-0.600000000000001,9,8,5,6,7,4,6,6,36.8,37.7,30.1,30.1,34.7,35.4,37.1,37.5,-81.4000000000001,-33.3000000000002,120.6,120.6,-27.4,63,64.8,64.8,1.1,2.3,2.1,2.1,17,24,19,8.76829969036083,3,1.5217152,1,0.1073741824,7,1.647435841536,3,0.431583848824832,12,8.2109952,293.3,80.3,293.3,0.0858993459200001,0,"3歳上500万下",0
"1835","2009/04/26",3,"京都",2,7,"4歳上500万下",14.2,6,"http://db.netkeiba.com/horse/2005110170",1800,"重",1607.6,329.1,3,3,6,464,456,8,57,701,701,701,500,36,127,316,337,420,3,10,8,1,0.5,1.7,1.1,0,0,-500,100,0,0.600000000000001,-1.2,0.799999999999997,1.2,13,5,15,13,8,7,11,10,37.2,29.3,29.2,37.1,37.9,39,37.9,38.6,90,77.5999999999999,77.5999999999999,135.1,-23.6,-81.6,-81.6,-24.8,1.4,-0.4,-0.4,2.4,5,6,0,0,6,2.721212928,0,0,2,1.64,3,0.871497728,1,0.2097152,760,190,760,0.32768,0,"4歳上500万下",1
"1836","2008/11/01",4,"京都",7,7,"3歳上500万下",139.8,15,"http://db.netkeiba.com/horse/2005110185",1800,"良",1607.6,329.1,3,3,6,498,492,6,55,500,500,500,500,55,97,167,196,273,9,14,8,14,1.7,1.4,1.5,2,0,400,400,100,-0.5,-1.1,-0.199999999999996,-1.6,11,4,7,3,8,4,8,4,35.3,34.1,35,29.6,38.9,35.6,36.1,39.4,135.1,-15.4000000000001,-475.5,163,-24.8,-29.6,-196.8,33.4,2.4,2.2,0.3,0.9,4,7,4,1.0019707813888,3,0.4848917413888,0,0,2,0.57737216,0,0,5,0.9094903627776,70,0,70,0.04398046511104,0,"3歳未勝利",0
"1837","2010/05/29",4,"京都",3,7,"4歳上500万下",100.9,10,"http://db.netkeiba.com/horse/2006100064",1800,"良",1607.6,329.1,3,3,6,472,460,12,57,499,701,701,500,31,63,273,294,518,5,12,5,1,1,1.6,0.9,-0.2,400,100,100,100,NA,-0.400000000000006,-0.399999999999999,0.199999999999996,7,14,9,3,3,9,6,2,NA,30.3,30.5,30.5,NA,37.8,38,37.4,NA,77.5999999999999,120.6,120.6,NA,-81.6,64.8,64.8,NA,-0.4,2.1,2.1,13,12,7,4.239424,3,1.29549934592,2,0.589824,0,0,0,0,10,5.53492334592,1305.7,1.7,1305.7,0.134217728,0,"つつじ特別",0
"1838","2010/05/23",4,"京都",2,8,"4歳上500万下",15.8,11,"http://db.netkeiba.com/horse/2006100284",1800,"不",1607.6,329.1,3,6,6,434,446,-12,55,499,499,499,499,185,208,222,236,462,2,1,1,1,0.3,-1.3,-1.7,-0.3,0,-200,0,100,NA,NA,NA,NA,4,1,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,11,1,0.16777216,10,4.94472375287808,0,0,3,1.868719476736,2,1.04398046511104,6,2.19979597103104,207,0,207,0.1073741824,0,"サッポロオフの贅沢特",0
"1839","2011/04/30",3,"京都",3,8,"4歳上500万下",6.8,5,"http://db.netkeiba.com/horse/2006100547",1800,"稍",1607.6,329.1,3,6,6,504,492,12,57,500,500,500,500,658,679,713,728,728,1,2,2,6,-0.9,0.2,0.1,1.2,-200,-200,0,0,0.5,0.100000000000001,0,0.300000000000004,6,7,3,12,3,3,2,12,35.8,35.5,35.7,35.9,36.1,35.6,35.6,36.1,-33.3000000000002,-33.3000000000002,NA,NA,63,63,NA,NA,2.3,2.3,NA,NA,1,4,0,0,0,0,0,0,0,0,0,0,0,0,865,0,0,0.4096,74,"3歳未勝利",0
